  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-5A BL758.6 AIRFOIL                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0095   0.00810   0.00378  -0.0609   0.9390   0.6497
  -1.750   0.0116   0.00800   0.00382  -0.0593   0.9330   0.6967
  -1.500   0.0416   0.00784   0.00372  -0.0595   0.9297   0.7288
  -1.250   0.0738   0.00766   0.00360  -0.0602   0.9272   0.7541
  -1.000   0.1058   0.00748   0.00348  -0.0607   0.9251   0.7788
  -0.750   0.1299   0.00744   0.00348  -0.0597   0.9191   0.7980
  -0.500   0.1590   0.00729   0.00337  -0.0596   0.9148   0.8142
  -0.250   0.1907   0.00710   0.00319  -0.0601   0.9112   0.8287
   0.000   0.2157   0.00696   0.00310  -0.0590   0.9030   0.8423
   0.250   0.2463   0.00672   0.00287  -0.0590   0.8964   0.8559
   0.500   0.2708   0.00660   0.00279  -0.0578   0.8860   0.8694
   0.750   0.2972   0.00649   0.00270  -0.0571   0.8765   0.8820
   1.000   0.3234   0.00638   0.00259  -0.0562   0.8641   0.8953
   1.250   0.3488   0.00631   0.00251  -0.0553   0.8489   0.9074
   1.500   0.3744   0.00627   0.00246  -0.0544   0.8328   0.9180
   1.750   0.4000   0.00627   0.00244  -0.0535   0.8153   0.9287
   2.000   0.4260   0.00629   0.00243  -0.0527   0.7960   0.9401
   2.250   0.4520   0.00634   0.00242  -0.0520   0.7702   0.9512
   2.500   0.4801   0.00647   0.00243  -0.0518   0.7346   0.9601
   2.750   0.5088   0.00672   0.00247  -0.0518   0.6866   0.9680
   3.000   0.5374   0.00707   0.00259  -0.0519   0.6339   0.9762
   3.250   0.5689   0.00751   0.00275  -0.0528   0.5674   0.9821
   3.500   0.5989   0.00819   0.00299  -0.0537   0.4671   0.9877
   3.750   0.6279   0.00912   0.00334  -0.0546   0.3431   0.9934
   4.000   0.6590   0.01001   0.00371  -0.0561   0.2357   0.9977
   4.250   0.6818   0.01064   0.00400  -0.0557   0.1715   1.0000
   4.500   0.6948   0.01103   0.00419  -0.0529   0.1323   1.0000
   4.750   0.7100   0.01143   0.00445  -0.0506   0.1049   1.0000
   5.000   0.7267   0.01186   0.00473  -0.0485   0.0849   1.0000
   5.250   0.7463   0.01219   0.00502  -0.0469   0.0754   1.0000
   5.500   0.7666   0.01256   0.00536  -0.0454   0.0698   1.0000
   5.750   0.7887   0.01284   0.00565  -0.0443   0.0662   1.0000
   6.000   0.8102   0.01321   0.00599  -0.0432   0.0630   1.0000
