  
       XFOIL         Version 6.99
  
 Calculated polar for: UNIVERSITY OF GLASGOW GU25-5(11)8 AIRFOIL       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.4612   0.01535   0.00746  -0.1338   0.6203   0.0494
  -1.750   0.4836   0.01532   0.00746  -0.1330   0.6200   0.0531
  -1.500   0.5053   0.01528   0.00746  -0.1321   0.6196   0.0614
  -1.250   0.5212   0.01489   0.00749  -0.1302   0.6192   0.1649
  -1.000   0.5296   0.01417   0.00757  -0.1271   0.6187   0.4022
  -0.750   0.5410   0.01388   0.00778  -0.1242   0.6183   0.5529
  -0.500   0.5556   0.01382   0.00799  -0.1218   0.6178   0.6324
  -0.250   0.5699   0.01381   0.00822  -0.1193   0.6173   0.7051
   0.000   0.5853   0.01382   0.00848  -0.1170   0.6167   0.7740
   0.250   0.6393   0.01384   0.00885  -0.1229   0.6163   0.8846
   0.500   0.7405   0.01432   0.00933  -0.1388   0.6160   0.9459
   0.750   0.7850   0.01474   0.00973  -0.1426   0.6154   0.9625
   1.000   0.8261   0.01508   0.01004  -0.1458   0.6148   0.9729
   1.250   0.8686   0.01539   0.01032  -0.1495   0.6143   0.9767
   1.500   0.9052   0.01571   0.01062  -0.1520   0.6138   0.9829
   1.750   0.9456   0.01600   0.01089  -0.1554   0.6133   0.9866
   2.000   0.9851   0.01629   0.01117  -0.1586   0.6129   0.9907
   2.250   1.0235   0.01658   0.01146  -0.1616   0.6124   0.9948
   2.500   1.0638   0.01682   0.01169  -0.1651   0.6119   0.9983
   2.750   1.0938   0.01703   0.01190  -0.1664   0.6112   1.0000
   3.000   1.1080   0.01731   0.01217  -0.1643   0.6105   1.0000
   3.250   1.1219   0.01764   0.01251  -0.1622   0.6099   1.0000
   3.500   1.1383   0.01791   0.01278  -0.1606   0.6093   1.0000
   3.750   1.1576   0.01812   0.01299  -0.1595   0.6086   1.0000
   4.000   1.1786   0.01832   0.01318  -0.1587   0.6079   1.0000
   4.250   1.1982   0.01864   0.01349  -0.1577   0.6072   1.0000
   4.500   1.2154   0.01914   0.01400  -0.1562   0.6066   1.0000
   4.750   1.2066   0.02006   0.01500  -0.1499   0.6052   1.0000
   5.250   1.0032   0.02615   0.02140  -0.1060   0.5945   1.0000
   5.500   1.0338   0.02602   0.02125  -0.1067   0.5941   1.0000
   5.750   1.0634   0.02596   0.02119  -0.1073   0.5937   1.0000
   6.000   1.0960   0.02579   0.02100  -0.1084   0.5933   1.0000
