  
       XFOIL         Version 6.99
  
 Calculated polar for: USA-35B AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3960   0.00942   0.00231  -0.0882   0.6083   0.1565
  -1.750   0.4236   0.00922   0.00231  -0.0882   0.6013   0.2377
  -1.500   0.4508   0.00878   0.00234  -0.0883   0.5949   0.3916
  -1.250   0.4772   0.00832   0.00240  -0.0882   0.5884   0.5729
  -1.000   0.4978   0.00770   0.00252  -0.0864   0.5826   0.8179
  -0.750   0.5380   0.00744   0.00252  -0.0883   0.5755   1.0000
  -0.500   0.5654   0.00755   0.00253  -0.0881   0.5693   1.0000
  -0.250   0.5931   0.00765   0.00257  -0.0879   0.5634   1.0000
   0.000   0.6208   0.00773   0.00260  -0.0878   0.5568   1.0000
   0.500   0.6761   0.00793   0.00270  -0.0874   0.5439   1.0000
   0.750   0.7036   0.00805   0.00274  -0.0872   0.5364   1.0000
   1.000   0.7311   0.00812   0.00279  -0.0870   0.5264   1.0000
   1.250   0.7582   0.00824   0.00283  -0.0868   0.5158   1.0000
   1.500   0.7856   0.00834   0.00289  -0.0866   0.5056   1.0000
   1.750   0.8131   0.00844   0.00296  -0.0864   0.4960   1.0000
   2.000   0.8401   0.00858   0.00304  -0.0861   0.4870   1.0000
   2.250   0.8678   0.00868   0.00314  -0.0860   0.4775   1.0000
   2.500   0.8949   0.00882   0.00324  -0.0858   0.4678   1.0000
   2.750   0.9218   0.00897   0.00335  -0.0855   0.4568   1.0000
   3.000   0.9489   0.00911   0.00347  -0.0853   0.4449   1.0000
   3.250   0.9756   0.00927   0.00360  -0.0850   0.4321   1.0000
   3.500   1.0020   0.00946   0.00375  -0.0847   0.4184   1.0000
   3.750   1.0282   0.00968   0.00391  -0.0844   0.4039   1.0000
   4.000   1.0540   0.00992   0.00410  -0.0840   0.3889   1.0000
   4.250   1.0792   0.01021   0.00430  -0.0835   0.3716   1.0000
   4.500   1.1038   0.01054   0.00455  -0.0830   0.3535   1.0000
   4.750   1.1285   0.01087   0.00480  -0.0825   0.3377   1.0000
   5.000   1.1534   0.01118   0.00507  -0.0820   0.3241   1.0000
   5.250   1.1781   0.01150   0.00535  -0.0814   0.3105   1.0000
   5.500   1.2027   0.01182   0.00563  -0.0809   0.2975   1.0000
   5.750   1.2269   0.01216   0.00593  -0.0803   0.2843   1.0000
   6.000   1.2509   0.01251   0.00625  -0.0797   0.2705   1.0000
