  
       XFOIL         Version 6.99
  
 Calculated polar for: MA409 (smoothed)                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1977   0.00822   0.00272  -0.1054   0.9617   0.2118
  -1.750   0.2349   0.00794   0.00256  -0.1075   0.9600   0.2551
  -1.500   0.2642   0.00770   0.00246  -0.1077   0.9543   0.3003
  -1.250   0.2971   0.00743   0.00233  -0.1088   0.9503   0.3518
  -1.000   0.3313   0.00714   0.00219  -0.1100   0.9472   0.4068
  -0.750   0.3585   0.00689   0.00211  -0.1098   0.9397   0.4629
  -0.500   0.3898   0.00647   0.00199  -0.1104   0.9347   0.5606
  -0.250   0.4095   0.00559   0.00201  -0.1083   0.9259   0.8519
   0.000   0.4421   0.00532   0.00185  -0.1087   0.9186   1.0000
   0.250   0.4711   0.00527   0.00174  -0.1087   0.9091   1.0000
   0.500   0.4987   0.00525   0.00167  -0.1084   0.8974   1.0000
   0.750   0.5265   0.00524   0.00162  -0.1081   0.8846   1.0000
   1.000   0.5543   0.00525   0.00157  -0.1078   0.8705   1.0000
   1.250   0.5813   0.00528   0.00156  -0.1074   0.8539   1.0000
   1.500   0.6083   0.00534   0.00156  -0.1069   0.8352   1.0000
   1.750   0.6350   0.00543   0.00158  -0.1065   0.8146   1.0000
   2.000   0.6613   0.00554   0.00161  -0.1059   0.7916   1.0000
   2.250   0.6872   0.00568   0.00167  -0.1053   0.7654   1.0000
   2.500   0.7128   0.00586   0.00174  -0.1046   0.7359   1.0000
   2.750   0.7378   0.00607   0.00186  -0.1038   0.7035   1.0000
   3.000   0.7621   0.00635   0.00198  -0.1029   0.6634   1.0000
   3.250   0.7838   0.00680   0.00214  -0.1015   0.5964   1.0000
   3.500   0.8051   0.00735   0.00235  -0.1002   0.5226   1.0000
   3.750   0.8275   0.00788   0.00259  -0.0991   0.4580   1.0000
   4.000   0.8498   0.00847   0.00289  -0.0981   0.3897   1.0000
   4.250   0.8728   0.00903   0.00319  -0.0973   0.3261   1.0000
   4.500   0.8944   0.00980   0.00357  -0.0964   0.2452   1.0000
   4.750   0.9133   0.01099   0.00415  -0.0951   0.1285   1.0000
   5.000   0.9313   0.01242   0.00503  -0.0936   0.0348   1.0000
   5.250   0.9542   0.01320   0.00585  -0.0925   0.0253   1.0000
   5.500   0.9782   0.01375   0.00648  -0.0917   0.0223   1.0000
   5.750   1.0011   0.01446   0.00725  -0.0908   0.0200   1.0000
   6.000   1.0196   0.01584   0.00874  -0.0890   0.0179   1.0000
