  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 79-W-151 A                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0935   0.00954   0.00269  -0.0551   0.6371   0.2781
  -1.750   0.1169   0.00928   0.00262  -0.0544   0.6313   0.3319
  -1.500   0.1391   0.00898   0.00255  -0.0533   0.6255   0.4039
  -1.250   0.1596   0.00867   0.00250  -0.0520   0.6205   0.4932
  -1.000   0.1794   0.00836   0.00249  -0.0503   0.6149   0.5780
  -0.750   0.1985   0.00810   0.00248  -0.0484   0.6096   0.6598
  -0.500   0.2182   0.00787   0.00249  -0.0466   0.6042   0.7390
  -0.250   0.2439   0.00765   0.00254  -0.0459   0.5985   0.8199
   0.000   0.2907   0.00763   0.00262  -0.0498   0.5930   0.8845
   0.250   0.3477   0.00771   0.00273  -0.0560   0.5862   0.9165
   0.500   0.3957   0.00786   0.00281  -0.0603   0.5806   0.9328
   1.000   0.4674   0.00818   0.00304  -0.0635   0.5695   0.9554
   1.500   0.5507   0.00855   0.00331  -0.0693   0.5578   0.9713
   1.750   0.5921   0.00874   0.00343  -0.0722   0.5522   0.9792
   2.000   0.6388   0.00888   0.00353  -0.0763   0.5465   0.9841
   2.250   0.6857   0.00898   0.00361  -0.0805   0.5403   0.9898
   2.500   0.7311   0.00907   0.00363  -0.0844   0.5346   0.9946
   2.750   0.7730   0.00906   0.00363  -0.0876   0.5282   0.9984
   3.000   0.8054   0.00912   0.00364  -0.0889   0.5229   1.0000
   3.250   0.8274   0.00918   0.00370  -0.0880   0.5178   1.0000
   3.500   0.8495   0.00924   0.00377  -0.0871   0.5123   1.0000
   3.750   0.8714   0.00936   0.00383  -0.0861   0.5074   1.0000
   4.000   0.8938   0.00942   0.00392  -0.0852   0.5020   1.0000
   4.250   0.9158   0.00952   0.00401  -0.0843   0.4965   1.0000
   4.500   0.9379   0.00965   0.00411  -0.0833   0.4916   1.0000
   4.750   0.9603   0.00973   0.00423  -0.0824   0.4862   1.0000
   5.000   0.9823   0.00986   0.00435  -0.0815   0.4812   1.0000
   5.250   1.0044   0.01000   0.00450  -0.0805   0.4762   1.0000
   5.500   1.0263   0.01012   0.00464  -0.0795   0.4706   1.0000
   5.750   1.0480   0.01030   0.00479  -0.0785   0.4659   1.0000
   6.000   1.0699   0.01044   0.00498  -0.0775   0.4609   1.0000
