  
       XFOIL         Version 6.99
  
 Calculated polar for: CLARK X AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1621   0.00863   0.00230  -0.0855   0.8049   0.1869
  -1.750   0.1881   0.00833   0.00226  -0.0852   0.7953   0.2608
  -1.500   0.2150   0.00818   0.00219  -0.0850   0.7862   0.3064
  -1.000   0.2683   0.00785   0.00207  -0.0844   0.7673   0.3903
  -0.750   0.2942   0.00760   0.00204  -0.0841   0.7587   0.4672
  -0.500   0.3188   0.00725   0.00202  -0.0835   0.7495   0.5766
  -0.250   0.3412   0.00683   0.00206  -0.0822   0.7405   0.7182
   0.000   0.3627   0.00655   0.00213  -0.0803   0.7319   0.8440
   0.250   0.3914   0.00649   0.00222  -0.0799   0.7223   0.9252
   0.500   0.4322   0.00655   0.00225  -0.0823   0.7129   0.9665
   1.000   0.5290   0.00669   0.00224  -0.0910   0.6918   0.9988
   1.250   0.5572   0.00674   0.00223  -0.0911   0.6798   1.0000
   1.500   0.5816   0.00681   0.00223  -0.0904   0.6661   1.0000
   1.750   0.6059   0.00690   0.00224  -0.0896   0.6520   1.0000
   2.000   0.6304   0.00699   0.00226  -0.0889   0.6393   1.0000
   2.250   0.6549   0.00708   0.00230  -0.0882   0.6274   1.0000
   2.500   0.6793   0.00720   0.00235  -0.0874   0.6152   1.0000
   2.750   0.7037   0.00731   0.00242  -0.0867   0.6021   1.0000
   3.000   0.7279   0.00743   0.00249  -0.0859   0.5882   1.0000
   3.250   0.7519   0.00757   0.00257  -0.0851   0.5736   1.0000
   3.500   0.7758   0.00772   0.00267  -0.0842   0.5589   1.0000
   3.750   0.7999   0.00788   0.00277  -0.0834   0.5441   1.0000
   4.000   0.8238   0.00805   0.00290  -0.0826   0.5288   1.0000
   4.250   0.8478   0.00824   0.00303  -0.0819   0.5131   1.0000
   4.500   0.8719   0.00843   0.00317  -0.0811   0.4964   1.0000
   4.750   0.8958   0.00864   0.00334  -0.0803   0.4785   1.0000
   5.000   0.9194   0.00888   0.00351  -0.0795   0.4596   1.0000
   5.500   0.9666   0.00939   0.00391  -0.0780   0.4227   1.0000
   5.750   0.9895   0.00970   0.00414  -0.0771   0.4010   1.0000
   6.000   1.0118   0.01005   0.00439  -0.0761   0.3764   1.0000
