  
       XFOIL         Version 6.99
  
 Calculated polar for: RUTAN CANARD AIRFOIL                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0117   0.01002   0.00320  -0.0509   0.8012   0.1046
  -1.750   0.0405   0.00983   0.00309  -0.0511   0.7967   0.1167
  -1.500   0.0692   0.00965   0.00297  -0.0512   0.7918   0.1322
  -1.250   0.0976   0.00943   0.00285  -0.0513   0.7872   0.1576
  -1.000   0.1258   0.00916   0.00276  -0.0515   0.7829   0.2091
  -0.750   0.1505   0.00766   0.00259  -0.0519   0.7778   0.5776
  -0.500   0.1762   0.00724   0.00269  -0.0512   0.7730   0.7311
  -0.250   0.2033   0.00719   0.00275  -0.0507   0.7689   0.7814
   0.000   0.2306   0.00719   0.00282  -0.0503   0.7645   0.8108
   0.250   0.2585   0.00719   0.00287  -0.0500   0.7595   0.8328
   0.500   0.2859   0.00720   0.00291  -0.0496   0.7548   0.8513
   0.750   0.3127   0.00720   0.00291  -0.0490   0.7476   0.8673
   1.000   0.3386   0.00713   0.00283  -0.0481   0.7360   0.8822
   1.250   0.3643   0.00709   0.00282  -0.0472   0.7257   0.8967
   1.750   0.4140   0.00703   0.00278  -0.0450   0.7063   0.9249
   2.000   0.4372   0.00701   0.00275  -0.0435   0.6956   0.9407
   2.250   0.4600   0.00698   0.00269  -0.0419   0.6838   0.9590
   2.500   0.4892   0.00696   0.00267  -0.0418   0.6705   0.9714
   2.750   0.5230   0.00698   0.00267  -0.0430   0.6562   0.9783
   3.000   0.5573   0.00703   0.00267  -0.0443   0.6383   0.9853
   3.250   0.5935   0.00712   0.00269  -0.0461   0.6125   0.9907
   3.500   0.6293   0.00730   0.00273  -0.0478   0.5756   0.9959
   3.750   0.6610   0.00768   0.00283  -0.0489   0.5109   1.0000
   4.000   0.6758   0.00854   0.00313  -0.0470   0.3920   1.0000
   4.250   0.6919   0.00985   0.00371  -0.0457   0.2480   1.0000
   4.500   0.7140   0.01064   0.00413  -0.0452   0.1804   1.0000
   4.750   0.7382   0.01119   0.00446  -0.0449   0.1461   1.0000
   5.000   0.7636   0.01161   0.00477  -0.0447   0.1253   1.0000
   5.250   0.7889   0.01202   0.00508  -0.0444   0.1112   1.0000
   5.500   0.8143   0.01241   0.00541  -0.0442   0.1005   1.0000
   5.750   0.8393   0.01282   0.00575  -0.0438   0.0918   1.0000
   6.000   0.8638   0.01327   0.00613  -0.0434   0.0844   1.0000
