  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 66-S-196 V1 AIRFOIL                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2620   0.01119   0.00451  -0.1026   0.5629   0.5564
  -1.750   0.2907   0.01120   0.00451  -0.1029   0.5614   0.5591
  -1.500   0.3194   0.01121   0.00450  -0.1033   0.5598   0.5612
  -1.250   0.3482   0.01122   0.00447  -0.1037   0.5582   0.5630
  -1.000   0.3771   0.01125   0.00445  -0.1042   0.5565   0.5649
  -0.750   0.4060   0.01129   0.00444  -0.1046   0.5548   0.5669
  -0.500   0.4347   0.01127   0.00441  -0.1050   0.5532   0.5690
  -0.250   0.4635   0.01130   0.00442  -0.1054   0.5518   0.5709
   0.000   0.4925   0.01136   0.00446  -0.1059   0.5505   0.5726
   0.250   0.5217   0.01147   0.00453  -0.1064   0.5491   0.5743
   0.500   0.5505   0.01155   0.00460  -0.1068   0.5479   0.5762
   0.750   0.5789   0.01159   0.00465  -0.1072   0.5468   0.5783
   1.000   0.6074   0.01165   0.00472  -0.1076   0.5457   0.5803
   1.250   0.6359   0.01172   0.00478  -0.1080   0.5445   0.5824
   1.500   0.6641   0.01176   0.00486  -0.1084   0.5433   0.5846
   1.750   0.6925   0.01182   0.00495  -0.1087   0.5421   0.5868
   2.000   0.7210   0.01190   0.00505  -0.1091   0.5410   0.5891
   2.250   0.7496   0.01199   0.00516  -0.1096   0.5400   0.5917
   2.500   0.7782   0.01209   0.00526  -0.1100   0.5389   0.5943
   2.750   0.8070   0.01220   0.00535  -0.1105   0.5378   0.5970
   3.000   0.8356   0.01227   0.00546  -0.1109   0.5368   0.5996
   3.250   0.8643   0.01241   0.00563  -0.1114   0.5359   0.6025
   3.500   0.8933   0.01260   0.00583  -0.1120   0.5349   0.6057
   3.750   0.9214   0.01278   0.00604  -0.1124   0.5338   0.6092
   4.000   0.9483   0.01287   0.00620  -0.1125   0.5327   0.6127
   4.250   0.9753   0.01296   0.00638  -0.1127   0.5315   0.6162
   4.500   1.0025   0.01309   0.00659  -0.1129   0.5306   0.6202
   4.750   1.0299   0.01325   0.00681  -0.1132   0.5296   0.6247
   5.000   1.0572   0.01340   0.00703  -0.1134   0.5286   0.6291
   5.250   1.0843   0.01354   0.00726  -0.1136   0.5276   0.6340
   5.500   1.1117   0.01369   0.00748  -0.1139   0.5266   0.6398
   5.750   1.1391   0.01382   0.00768  -0.1142   0.5254   0.6454
   6.000   1.1666   0.01396   0.00790  -0.1145   0.5243   0.6518
