  
       XFOIL         Version 6.99
  
 Calculated polar for: NPL AIRFOIL FROM ARC CP 1372                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1357   0.00754   0.00293  -0.0463   0.9530   0.5473
  -1.750  -0.0979   0.00747   0.00287  -0.0483   0.9511   0.5658
  -1.500  -0.0582   0.00737   0.00278  -0.0506   0.9492   0.5789
  -1.250  -0.0276   0.00728   0.00270  -0.0509   0.9415   0.5903
  -1.000   0.0095   0.00719   0.00262  -0.0526   0.9371   0.6025
  -0.750   0.0417   0.00714   0.00257  -0.0532   0.9303   0.6113
  -0.500   0.0749   0.00704   0.00248  -0.0542   0.9236   0.6173
  -0.250   0.1063   0.00698   0.00242  -0.0546   0.9139   0.6232
   0.000   0.1383   0.00693   0.00233  -0.0551   0.9028   0.6297
   0.250   0.1684   0.00687   0.00228  -0.0553   0.8903   0.6347
   0.500   0.1965   0.00686   0.00224  -0.0550   0.8747   0.6402
   0.750   0.2242   0.00685   0.00218  -0.0546   0.8578   0.6447
   1.000   0.2513   0.00683   0.00212  -0.0541   0.8348   0.6482
   1.250   0.2779   0.00686   0.00210  -0.0535   0.8119   0.6522
   1.500   0.3040   0.00693   0.00208  -0.0528   0.7851   0.6566
   1.750   0.3287   0.00702   0.00206  -0.0518   0.7468   0.6610
   2.000   0.3519   0.00716   0.00206  -0.0505   0.6917   0.6655
   2.250   0.3673   0.00781   0.00212  -0.0477   0.5495   0.6705
   2.500   0.3831   0.00871   0.00236  -0.0454   0.3951   0.6755
   2.750   0.4031   0.00939   0.00260  -0.0441   0.2805   0.6803
   3.000   0.4216   0.01037   0.00292  -0.0426   0.1277   0.6859
   3.250   0.4454   0.01083   0.00319  -0.0418   0.0881   0.6915
   3.500   0.4701   0.01118   0.00348  -0.0412   0.0703   0.6972
   3.750   0.4958   0.01148   0.00375  -0.0407   0.0618   0.7040
   4.000   0.5202   0.01185   0.00413  -0.0399   0.0563   0.7102
   4.250   0.5462   0.01208   0.00440  -0.0394   0.0535   0.7177
   4.500   0.5714   0.01235   0.00469  -0.0388   0.0510   0.7245
   4.750   0.5958   0.01275   0.00511  -0.0381   0.0487   0.7323
   5.000   0.6193   0.01324   0.00565  -0.0372   0.0468   0.7397
   5.250   0.6446   0.01353   0.00599  -0.0366   0.0456   0.7485
   5.500   0.6689   0.01389   0.00643  -0.0359   0.0443   0.7568
   5.750   0.6933   0.01428   0.00686  -0.0351   0.0431   0.7664
   6.000   0.7174   0.01470   0.00733  -0.0344   0.0421   0.7769
