  
       XFOIL         Version 6.99
  
 Calculated polar for: S9027 (8%)                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2755   0.00673   0.00167   0.0089   1.0000   0.4259
  -1.750  -0.2462   0.00647   0.00164   0.0085   0.9981   0.4832
  -1.500  -0.2058   0.00616   0.00162   0.0057   0.9916   0.5557
  -1.250  -0.1654   0.00590   0.00161   0.0031   0.9845   0.6165
  -1.000  -0.1279   0.00564   0.00157   0.0012   0.9748   0.6757
  -0.750  -0.0920   0.00539   0.00155  -0.0002   0.9604   0.7325
  -0.500  -0.0582   0.00517   0.00152  -0.0010   0.9413   0.7868
  -0.250  -0.0268   0.00500   0.00150  -0.0010   0.9146   0.8374
   0.000   0.0000   0.00494   0.00149  -0.0000   0.8791   0.8791
   0.250   0.0269   0.00500   0.00150   0.0010   0.8373   0.9145
   0.500   0.0582   0.00517   0.00152   0.0009   0.7867   0.9412
   0.750   0.0921   0.00539   0.00155   0.0001   0.7324   0.9605
   1.000   0.1278   0.00564   0.00157  -0.0012   0.6758   0.9747
   1.250   0.1654   0.00590   0.00161  -0.0031   0.6163   0.9845
   1.500   0.2058   0.00616   0.00163  -0.0057   0.5562   0.9915
   1.750   0.2461   0.00648   0.00164  -0.0084   0.4811   0.9979
   2.000   0.2759   0.00673   0.00167  -0.0090   0.4252   1.0000
   2.250   0.2994   0.00695   0.00172  -0.0081   0.3823   1.0000
   2.500   0.3230   0.00718   0.00179  -0.0073   0.3417   1.0000
   2.750   0.3468   0.00743   0.00189  -0.0065   0.3016   1.0000
   3.000   0.3707   0.00770   0.00200  -0.0057   0.2660   1.0000
   3.250   0.3949   0.00794   0.00213  -0.0049   0.2355   1.0000
   3.500   0.4192   0.00820   0.00229  -0.0042   0.2072   1.0000
   3.750   0.4435   0.00848   0.00246  -0.0035   0.1799   1.0000
   4.000   0.4678   0.00877   0.00265  -0.0027   0.1550   1.0000
   4.250   0.4921   0.00909   0.00285  -0.0020   0.1317   1.0000
   4.500   0.5166   0.00938   0.00308  -0.0013   0.1129   1.0000
   4.750   0.5410   0.00971   0.00334  -0.0006   0.0972   1.0000
   5.000   0.5655   0.01003   0.00361   0.0001   0.0846   1.0000
   5.250   0.5902   0.01034   0.00390   0.0008   0.0747   1.0000
   5.500   0.6148   0.01069   0.00425   0.0015   0.0660   1.0000
   5.750   0.6390   0.01115   0.00467   0.0022   0.0570   1.0000
   6.000   0.6638   0.01151   0.00503   0.0029   0.0495   1.0000
