  
       XFOIL         Version 6.99
  
 Calculated polar for: BOEING-VERTOL VR-8 AIRFOIL WITH TAB             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1652   0.01047   0.00276  -0.0038   0.5989   0.0321
  -1.750  -0.1350   0.01032   0.00245  -0.0044   0.5672   0.0328
  -1.500  -0.1043   0.01044   0.00218  -0.0053   0.4817   0.0341
  -1.250  -0.0691   0.01178   0.00209  -0.0083   0.0436   0.0363
  -1.000  -0.0394   0.01169   0.00192  -0.0087   0.0408   0.0392
  -0.750  -0.0099   0.01164   0.00180  -0.0092   0.0392   0.0422
  -0.250   0.0496   0.01134   0.00163  -0.0103   0.0380   0.1257
   0.000   0.0809   0.01016   0.00154  -0.0122   0.0379   0.4667
   0.250   0.1106   0.01008   0.00156  -0.0127   0.0380   0.5125
   0.500   0.1401   0.01002   0.00160  -0.0133   0.0382   0.5497
   0.750   0.1697   0.00990   0.00166  -0.0138   0.0385   0.6075
   1.000   0.1990   0.00968   0.00174  -0.0143   0.0391   0.6895
   1.250   0.2278   0.00956   0.00181  -0.0146   0.0399   0.7463
   1.500   0.2535   0.00934   0.00192  -0.0140   0.0410   0.8330
   1.750   0.2700   0.00916   0.00199  -0.0109   0.0417   0.9177
   2.000   0.2951   0.00920   0.00204  -0.0102   0.0426   0.9499
   2.250   0.3224   0.00926   0.00210  -0.0101   0.0432   0.9639
   2.500   0.3508   0.00929   0.00215  -0.0102   0.0428   0.9845
   2.750   0.3815   0.00939   0.00225  -0.0110   0.0419   1.0000
   3.000   0.4111   0.00955   0.00240  -0.0116   0.0403   1.0000
   3.250   0.4408   0.00972   0.00259  -0.0121   0.0390   1.0000
   3.500   0.4704   0.00990   0.00278  -0.0126   0.0381   1.0000
   3.750   0.5000   0.01012   0.00302  -0.0132   0.0370   1.0000
   4.000   0.5296   0.01039   0.00334  -0.0137   0.0353   1.0000
   4.250   0.5591   0.01064   0.00365  -0.0142   0.0344   1.0000
   4.500   0.5885   0.01096   0.00403  -0.0148   0.0334   1.0000
   4.750   0.6179   0.01138   0.00450  -0.0153   0.0329   1.0000
   5.000   0.6471   0.01190   0.00508  -0.0158   0.0328   1.0000
   5.250   0.6760   0.01255   0.00580  -0.0163   0.0330   1.0000
   5.500   0.7045   0.01325   0.00659  -0.0168   0.0329   1.0000
   5.750   0.7328   0.01373   0.00710  -0.0172   0.0313   1.0000
   6.000   0.7606   0.01442   0.00783  -0.0176   0.0305   1.0000
