  
       XFOIL         Version 6.99
  
 Calculated polar for: dh4009sm                                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2132   0.00970   0.00307  -0.0008   0.9643   0.0195
  -1.750  -0.1773   0.00906   0.00232  -0.0027   0.9595   0.0247
  -1.500  -0.1586   0.00604   0.00163  -0.0024   0.9514   0.6643
  -1.250  -0.1227   0.00579   0.00168  -0.0040   0.9459   0.7660
  -1.000  -0.0875   0.00579   0.00182  -0.0054   0.9379   0.8117
  -0.750  -0.0467   0.00578   0.00177  -0.0083   0.9309   0.8223
  -0.500  -0.0104   0.00578   0.00172  -0.0104   0.9205   0.8293
  -0.250   0.0239   0.00578   0.00170  -0.0119   0.9093   0.8352
   0.000   0.0559   0.00581   0.00169  -0.0129   0.8958   0.8424
   0.250   0.0860   0.00583   0.00170  -0.0134   0.8818   0.8486
   0.500   0.1138   0.00587   0.00171  -0.0134   0.8692   0.8563
   0.750   0.1415   0.00589   0.00175  -0.0134   0.8579   0.8627
   1.000   0.1684   0.00593   0.00179  -0.0132   0.8472   0.8704
   1.250   0.1944   0.00596   0.00183  -0.0127   0.8322   0.8775
   1.500   0.2191   0.00601   0.00185  -0.0118   0.8110   0.8852
   1.750   0.2420   0.00606   0.00185  -0.0105   0.7832   0.8937
   2.000   0.2653   0.00611   0.00187  -0.0093   0.7522   0.9015
   2.250   0.2874   0.00621   0.00190  -0.0078   0.7124   0.9105
   2.500   0.3069   0.00641   0.00192  -0.0058   0.6422   0.9204
   2.750   0.3199   0.00715   0.00201  -0.0026   0.4670   0.9312
   3.000   0.3265   0.00906   0.00252   0.0009   0.1129   0.9444
   3.250   0.3517   0.00992   0.00309   0.0012   0.0386   0.9535
   3.500   0.3815   0.01038   0.00361   0.0006   0.0301   0.9620
   3.750   0.4133   0.01104   0.00435  -0.0004   0.0257   0.9684
   4.000   0.4456   0.01155   0.00490  -0.0016   0.0224   0.9747
   4.250   0.4786   0.01238   0.00577  -0.0030   0.0202   0.9790
   4.500   0.5044   0.01462   0.00813  -0.0029   0.0185   0.9849
   4.750   0.5383   0.01596   0.00961  -0.0043   0.0181   0.9880
   5.250   0.6038   0.01981   0.01376  -0.0064   0.0189   0.9950
   5.500   0.6364   0.02207   0.01628  -0.0075   0.0189   0.9979
