  
       XFOIL         Version 6.99
  
 Calculated polar for: BELL 540 AIRFOIL (MODIFIED NACA 0012)           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2309   0.00722   0.00201  -0.0010   1.0000   0.3944
  -1.750  -0.2031   0.00711   0.00198  -0.0008   1.0000   0.4122
  -1.500  -0.1693   0.00701   0.00195  -0.0019   0.9882   0.4303
  -1.250  -0.1287   0.00692   0.00193  -0.0043   0.9407   0.4512
  -1.000  -0.1043   0.00700   0.00190  -0.0028   0.8553   0.4692
  -0.750  -0.0812   0.00722   0.00183  -0.0011   0.7585   0.4877
  -0.500  -0.0550   0.00742   0.00178  -0.0005   0.6763   0.5094
  -0.250  -0.0277   0.00752   0.00176  -0.0002   0.6144   0.5362
   0.000   0.0000   0.00756   0.00175  -0.0000   0.5701   0.5700
   0.250   0.0278   0.00752   0.00176   0.0002   0.5363   0.6144
   0.500   0.0550   0.00742   0.00178   0.0005   0.5093   0.6762
   0.750   0.0812   0.00722   0.00183   0.0011   0.4875   0.7584
   1.000   0.1043   0.00700   0.00190   0.0028   0.4692   0.8552
   1.250   0.1287   0.00692   0.00193   0.0043   0.4512   0.9405
   1.500   0.1693   0.00701   0.00195   0.0019   0.4303   0.9883
   1.750   0.2031   0.00711   0.00198   0.0008   0.4122   1.0000
   2.000   0.2309   0.00722   0.00201   0.0010   0.3944   1.0000
   2.250   0.2587   0.00734   0.00206   0.0011   0.3744   1.0000
   2.500   0.2867   0.00748   0.00210   0.0013   0.3537   1.0000
   2.750   0.3148   0.00762   0.00216   0.0014   0.3315   1.0000
   3.000   0.3428   0.00781   0.00224   0.0015   0.3075   1.0000
   3.250   0.3708   0.00801   0.00233   0.0016   0.2825   1.0000
   3.500   0.3989   0.00822   0.00245   0.0017   0.2573   1.0000
   3.750   0.4269   0.00847   0.00259   0.0018   0.2324   1.0000
   4.000   0.4548   0.00875   0.00274   0.0019   0.2068   1.0000
   4.250   0.4828   0.00903   0.00293   0.0019   0.1818   1.0000
   4.500   0.5106   0.00934   0.00313   0.0020   0.1585   1.0000
   4.750   0.5384   0.00969   0.00336   0.0020   0.1361   1.0000
   5.000   0.5662   0.01002   0.00362   0.0021   0.1172   1.0000
   5.250   0.5939   0.01039   0.00390   0.0022   0.1013   1.0000
   5.500   0.6215   0.01077   0.00421   0.0023   0.0887   1.0000
   5.750   0.6491   0.01114   0.00455   0.0024   0.0787   1.0000
   6.000   0.6766   0.01154   0.00492   0.0025   0.0709   1.0000
