  
       XFOIL         Version 6.99
  
 Calculated polar for: 12% JOUKOWSKI AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2251   0.00756   0.00205  -0.0016   0.7523   0.4517
  -1.750  -0.1972   0.00750   0.00198  -0.0014   0.7331   0.4708
  -1.500  -0.1692   0.00745   0.00193  -0.0011   0.7142   0.4899
  -1.250  -0.1412   0.00741   0.00188  -0.0009   0.6956   0.5090
  -0.750  -0.0848   0.00736   0.00182  -0.0005   0.6586   0.5471
  -0.500  -0.0565   0.00734   0.00180  -0.0004   0.6399   0.5656
  -0.250  -0.0282   0.00732   0.00178  -0.0002   0.6212   0.5841
   0.000   0.0000   0.00731   0.00178  -0.0000   0.6027   0.6027
   0.250   0.0283   0.00732   0.00179   0.0002   0.5841   0.6213
   0.500   0.0565   0.00734   0.00180   0.0004   0.5656   0.6399
   0.750   0.0848   0.00736   0.00182   0.0005   0.5471   0.6586
   1.000   0.1131   0.00738   0.00185   0.0007   0.5281   0.6772
   1.250   0.1413   0.00741   0.00188   0.0009   0.5090   0.6955
   1.500   0.1693   0.00745   0.00193   0.0011   0.4899   0.7142
   1.750   0.1972   0.00750   0.00198   0.0014   0.4709   0.7331
   2.000   0.2251   0.00756   0.00205   0.0016   0.4517   0.7523
   2.250   0.2529   0.00762   0.00212   0.0019   0.4323   0.7719
   2.500   0.2805   0.00769   0.00220   0.0022   0.4125   0.7913
   2.750   0.3077   0.00778   0.00229   0.0026   0.3929   0.8111
   3.000   0.3346   0.00786   0.00239   0.0031   0.3734   0.8319
   3.500   0.3869   0.00806   0.00260   0.0044   0.3340   0.8756
   3.750   0.4120   0.00818   0.00272   0.0053   0.3146   0.8999
   4.000   0.4365   0.00829   0.00283   0.0064   0.2957   0.9261
   4.250   0.4647   0.00843   0.00295   0.0066   0.2754   0.9538
   4.500   0.5009   0.00865   0.00309   0.0050   0.2531   0.9779
   4.750   0.5398   0.00889   0.00324   0.0027   0.2305   1.0000
   5.000   0.5664   0.00916   0.00342   0.0028   0.2119   1.0000
   5.250   0.5934   0.00946   0.00362   0.0030   0.1937   1.0000
   5.500   0.6205   0.00975   0.00384   0.0031   0.1766   1.0000
   5.750   0.6477   0.01005   0.00408   0.0032   0.1601   1.0000
   6.000   0.6748   0.01038   0.00434   0.0033   0.1447   1.0000
