  
       XFOIL         Version 6.99
  
 Calculated polar for: DORNIER A-5 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1959   0.00793   0.00323  -0.1040   0.8457   0.6351
  -1.750   0.2313   0.00794   0.00322  -0.1055   0.8410   0.6446
  -1.500   0.2553   0.00798   0.00325  -0.1045   0.8343   0.6512
  -1.250   0.2875   0.00803   0.00327  -0.1053   0.8286   0.6573
  -1.000   0.3161   0.00809   0.00327  -0.1054   0.8220   0.6639
  -0.750   0.3425   0.00815   0.00334  -0.1049   0.8143   0.6685
  -0.500   0.3739   0.00823   0.00338  -0.1056   0.8075   0.6733
  -0.250   0.3964   0.00825   0.00338  -0.1044   0.8000   0.6784
   0.000   0.4255   0.00830   0.00341  -0.1045   0.7939   0.6822
   0.250   0.4506   0.00836   0.00349  -0.1039   0.7877   0.6855
   0.500   0.4743   0.00839   0.00354  -0.1029   0.7805   0.6893
   0.750   0.5029   0.00843   0.00352  -0.1030   0.7738   0.6938
   1.000   0.5231   0.00845   0.00360  -0.1012   0.7651   0.6976
   1.250   0.5495   0.00854   0.00369  -0.1007   0.7575   0.7010
   1.500   0.5695   0.00857   0.00375  -0.0989   0.7461   0.7047
   1.750   0.5912   0.00858   0.00373  -0.0975   0.7333   0.7088
   2.000   0.6121   0.00861   0.00370  -0.0959   0.7175   0.7120
   2.250   0.6323   0.00871   0.00377  -0.0941   0.7001   0.7144
   2.500   0.6500   0.00884   0.00385  -0.0918   0.6777   0.7172
   2.750   0.6668   0.00901   0.00392  -0.0893   0.6572   0.7208
   3.000   0.6832   0.00917   0.00399  -0.0869   0.6343   0.7250
   3.250   0.6965   0.00938   0.00409  -0.0838   0.6034   0.7279
   3.500   0.7049   0.00971   0.00427  -0.0797   0.5669   0.7300
   3.750   0.7148   0.01011   0.00452  -0.0760   0.5292   0.7326
   4.000   0.7174   0.01070   0.00484  -0.0709   0.4693   0.7358
   4.250   0.7213   0.01137   0.00521  -0.0664   0.4136   0.7395
   4.500   0.7335   0.01185   0.00551  -0.0635   0.3874   0.7428
   4.750   0.7502   0.01218   0.00580  -0.0615   0.3689   0.7447
   5.000   0.7677   0.01250   0.00607  -0.0596   0.3525   0.7469
   5.250   0.7856   0.01282   0.00634  -0.0578   0.3380   0.7496
   5.500   0.8037   0.01314   0.00661  -0.0561   0.3244   0.7527
   5.750   0.8219   0.01348   0.00688  -0.0545   0.3089   0.7562
   6.000   0.8398   0.01377   0.00713  -0.0528   0.2908   0.7587
