  
       XFOIL         Version 6.99
  
 Calculated polar for: Eiffel 371 (Monge)                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1010   0.00903   0.00324  -0.0442   0.6257   0.5505
  -1.750   0.1261   0.00912   0.00324  -0.0435   0.6162   0.5628
  -1.500   0.1505   0.00920   0.00321  -0.0426   0.6080   0.5751
  -1.250   0.1755   0.00918   0.00313  -0.0420   0.5995   0.5838
  -1.000   0.2005   0.00915   0.00304  -0.0413   0.5920   0.5916
  -0.750   0.2258   0.00913   0.00296  -0.0408   0.5844   0.5998
  -0.500   0.2503   0.00902   0.00284  -0.0401   0.5776   0.6078
  -0.250   0.2746   0.00888   0.00272  -0.0394   0.5703   0.6168
   0.250   0.3172   0.00856   0.00256  -0.0368   0.5551   0.6422
   0.500   0.3353   0.00936   0.00373  -0.0338   0.5482   0.6759
   1.000   0.3895   0.00921   0.00330  -0.0341   0.5336   0.7520
   1.250   0.4160   0.00931   0.00335  -0.0339   0.5269   0.7561
   1.500   0.4420   0.00943   0.00340  -0.0336   0.5193   0.7592
   1.750   0.4679   0.00956   0.00351  -0.0332   0.5118   0.7614
   2.000   0.4933   0.00968   0.00359  -0.0328   0.5032   0.7635
   2.250   0.5189   0.00980   0.00367  -0.0325   0.4946   0.7657
   2.500   0.5433   0.00994   0.00374  -0.0319   0.4842   0.7680
   2.750   0.5687   0.01005   0.00382  -0.0315   0.4747   0.7704
   3.000   0.5932   0.01018   0.00394  -0.0310   0.4640   0.7724
   3.250   0.6172   0.01032   0.00404  -0.0304   0.4527   0.7740
   3.500   0.6414   0.01044   0.00413  -0.0298   0.4401   0.7754
   3.750   0.6650   0.01060   0.00425  -0.0292   0.4261   0.7775
   4.000   0.6876   0.01079   0.00437  -0.0283   0.4102   0.7797
   4.250   0.7098   0.01101   0.00450  -0.0275   0.3939   0.7811
   4.500   0.7315   0.01122   0.00465  -0.0266   0.3786   0.7825
   4.750   0.7528   0.01144   0.00482  -0.0256   0.3637   0.7840
   5.000   0.7747   0.01165   0.00500  -0.0247   0.3512   0.7853
   5.250   0.7967   0.01186   0.00518  -0.0239   0.3406   0.7863
   5.500   0.8179   0.01210   0.00538  -0.0230   0.3312   0.7871
   5.750   0.8392   0.01231   0.00557  -0.0221   0.3221   0.7881
   6.000   0.8598   0.01252   0.00577  -0.0210   0.3141   0.7891
