  
       XFOIL         Version 6.99
  
 Calculated polar for: AVISTAR                                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0161   0.01152   0.00420  -0.0405   0.7564   0.0492
  -1.750   0.0094   0.01125   0.00393  -0.0399   0.7477   0.0506
  -1.250   0.0601   0.01072   0.00336  -0.0387   0.7299   0.0541
  -1.000   0.0857   0.01051   0.00312  -0.0382   0.7205   0.0566
  -0.750   0.1119   0.01035   0.00293  -0.0377   0.7091   0.0591
  -0.500   0.1376   0.01015   0.00271  -0.0371   0.6975   0.0632
  -0.250   0.1635   0.01001   0.00254  -0.0366   0.6857   0.0709
   0.000   0.1747   0.00858   0.00225  -0.0338   0.6733   0.4102
   0.250   0.1856   0.00770   0.00224  -0.0302   0.6597   0.6511
   0.500   0.2058   0.00749   0.00225  -0.0283   0.6446   0.7318
   0.750   0.2284   0.00735   0.00226  -0.0269   0.6291   0.7881
   1.000   0.2544   0.00727   0.00231  -0.0262   0.6142   0.8431
   1.250   0.2859   0.00727   0.00236  -0.0268   0.6010   0.8936
   1.500   0.3311   0.00734   0.00240  -0.0307   0.5879   0.9255
   1.750   0.3975   0.00749   0.00251  -0.0394   0.5738   0.9426
   2.000   0.4524   0.00769   0.00268  -0.0453   0.5623   0.9530
   2.250   0.4974   0.00795   0.00287  -0.0490   0.5511   0.9622
   2.500   0.5352   0.00818   0.00301  -0.0511   0.5379   0.9692
   2.750   0.5707   0.00838   0.00316  -0.0528   0.5246   0.9782
   3.250   0.6427   0.00881   0.00347  -0.0566   0.4992   0.9943
   3.500   0.6822   0.00898   0.00358  -0.0593   0.4856   0.9979
   3.750   0.7176   0.00912   0.00365  -0.0612   0.4699   1.0000
   4.000   0.7398   0.00922   0.00370  -0.0602   0.4533   1.0000
   4.250   0.7621   0.00934   0.00376  -0.0593   0.4317   1.0000
   4.500   0.7825   0.00962   0.00385  -0.0580   0.3902   1.0000
   4.750   0.7930   0.01073   0.00431  -0.0553   0.2718   1.0000
   5.000   0.7921   0.01279   0.00536  -0.0509   0.0940   1.0000
   5.250   0.8053   0.01372   0.00605  -0.0484   0.0440   1.0000
   5.500   0.8250   0.01414   0.00646  -0.0469   0.0399   1.0000
   5.750   0.8450   0.01452   0.00686  -0.0455   0.0374   1.0000
   6.000   0.8626   0.01508   0.00742  -0.0437   0.0355   1.0000
