  
       XFOIL         Version 6.99
  
 Calculated polar for: GRUMMAN K-3 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3287   0.01093   0.00626  -0.1485   0.9022   0.5368
  -1.750   0.3672   0.01049   0.00580  -0.1500   0.8987   0.5420
  -1.500   0.3957   0.01017   0.00549  -0.1495   0.8899   0.5466
  -1.250   0.4328   0.00965   0.00498  -0.1506   0.8829   0.5511
  -1.000   0.4609   0.00949   0.00484  -0.1500   0.8727   0.5552
  -0.750   0.4943   0.00936   0.00470  -0.1507   0.8663   0.5598
  -0.500   0.5226   0.00937   0.00471  -0.1504   0.8571   0.5648
   0.000   0.5825   0.00928   0.00471  -0.1505   0.8413   0.5742
   0.250   0.6144   0.00924   0.00465  -0.1509   0.8322   0.5779
   0.500   0.6422   0.00925   0.00469  -0.1505   0.8201   0.5813
   0.750   0.6715   0.00925   0.00467  -0.1504   0.8060   0.5845
   1.000   0.7005   0.00928   0.00464  -0.1502   0.7878   0.5871
   1.250   0.7282   0.00928   0.00457  -0.1498   0.7617   0.5904
   1.500   0.7523   0.00943   0.00458  -0.1485   0.7175   0.5932
   1.750   0.7577   0.01034   0.00484  -0.1434   0.5817   0.5956
   2.000   0.7591   0.01158   0.00543  -0.1381   0.4555   0.5982
   2.250   0.7672   0.01260   0.00595  -0.1342   0.3541   0.6010
   2.500   0.7806   0.01344   0.00638  -0.1314   0.2769   0.6039
   2.750   0.7979   0.01409   0.00675  -0.1294   0.2250   0.6066
   3.000   0.8166   0.01461   0.00708  -0.1275   0.1930   0.6089
   3.250   0.8359   0.01500   0.00735  -0.1258   0.1725   0.6117
   3.500   0.8560   0.01534   0.00764  -0.1242   0.1584   0.6148
   3.750   0.8771   0.01568   0.00796  -0.1227   0.1480   0.6177
   4.000   0.8989   0.01606   0.00829  -0.1214   0.1394   0.6207
   4.250   0.9220   0.01640   0.00861  -0.1204   0.1318   0.6236
   4.500   0.9454   0.01675   0.00894  -0.1194   0.1253   0.6266
   4.750   0.9683   0.01714   0.00928  -0.1184   0.1193   0.6295
   5.000   0.9922   0.01748   0.00961  -0.1176   0.1138   0.6321
   5.250   1.0147   0.01785   0.00996  -0.1165   0.1083   0.6358
   5.500   1.0385   0.01813   0.01029  -0.1157   0.1030   0.6390
   5.750   1.0609   0.01852   0.01067  -0.1146   0.0978   0.6420
   6.000   1.0841   0.01887   0.01102  -0.1136   0.0924   0.6453
