  
       XFOIL         Version 6.99
  
 Calculated polar for: AIRFOIL PROFILE12A 9.00%                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0179   0.00612   0.00236  -0.0535   0.9448   0.7364
  -1.500   0.0825   0.00591   0.00218  -0.0547   0.9286   0.7899
  -1.250   0.1155   0.00583   0.00210  -0.0554   0.9190   0.8087
  -1.000   0.1472   0.00578   0.00201  -0.0559   0.9067   0.8216
  -0.750   0.1769   0.00575   0.00195  -0.0560   0.8912   0.8335
  -0.500   0.2058   0.00575   0.00189  -0.0558   0.8735   0.8442
  -0.250   0.2338   0.00579   0.00185  -0.0555   0.8543   0.8547
   0.000   0.2598   0.00583   0.00183  -0.0548   0.8325   0.8634
   0.250   0.2854   0.00589   0.00182  -0.0540   0.8099   0.8724
   0.500   0.3107   0.00597   0.00182  -0.0532   0.7870   0.8819
   0.750   0.3347   0.00605   0.00183  -0.0521   0.7634   0.8911
   1.000   0.3581   0.00613   0.00185  -0.0508   0.7394   0.9010
   1.250   0.3816   0.00623   0.00187  -0.0497   0.7161   0.9105
   1.500   0.4054   0.00633   0.00189  -0.0486   0.6928   0.9190
   2.000   0.4535   0.00652   0.00194  -0.0468   0.6461   0.9336
   2.250   0.4774   0.00661   0.00199  -0.0458   0.6229   0.9407
   2.500   0.5018   0.00672   0.00203  -0.0450   0.5990   0.9490
   2.750   0.5270   0.00684   0.00208  -0.0444   0.5739   0.9581
   3.000   0.5555   0.00699   0.00216  -0.0446   0.5469   0.9665
   3.250   0.5866   0.00716   0.00225  -0.0454   0.5185   0.9752
   3.500   0.6199   0.00737   0.00236  -0.0467   0.4878   0.9839
   3.750   0.6547   0.00761   0.00251  -0.0485   0.4549   0.9921
   4.000   0.6844   0.00790   0.00266  -0.0493   0.4174   1.0000
   4.250   0.7066   0.00822   0.00282  -0.0485   0.3777   1.0000
   4.500   0.7310   0.00855   0.00302  -0.0481   0.3414   1.0000
   4.750   0.7558   0.00890   0.00325  -0.0477   0.3083   1.0000
   5.000   0.7800   0.00932   0.00351  -0.0473   0.2689   1.0000
   5.250   0.8039   0.00979   0.00379  -0.0468   0.2272   1.0000
   5.500   0.8276   0.01028   0.00412  -0.0463   0.1874   1.0000
   5.750   0.8509   0.01083   0.00448  -0.0458   0.1488   1.0000
   6.000   0.8741   0.01138   0.00489  -0.0452   0.1161   1.0000
