  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 64(1)-212                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0536   0.00711   0.00206  -0.0399   0.7719   0.6299
  -1.750  -0.0260   0.00718   0.00210  -0.0397   0.7648   0.6543
  -1.500   0.0021   0.00716   0.00211  -0.0396   0.7564   0.6663
  -1.250   0.0302   0.00716   0.00207  -0.0396   0.7491   0.6739
  -1.000   0.0588   0.00716   0.00204  -0.0397   0.7410   0.6824
  -0.750   0.0870   0.00716   0.00202  -0.0398   0.7341   0.6892
  -0.500   0.1156   0.00716   0.00200  -0.0399   0.7265   0.6965
  -0.250   0.1439   0.00717   0.00200  -0.0400   0.7198   0.7028
   0.000   0.1724   0.00718   0.00200  -0.0402   0.7124   0.7103
   0.250   0.2007   0.00719   0.00201  -0.0402   0.7058   0.7174
   0.500   0.2292   0.00721   0.00204  -0.0404   0.6985   0.7253
   0.750   0.2575   0.00724   0.00207  -0.0404   0.6924   0.7324
   1.000   0.2861   0.00726   0.00211  -0.0406   0.6855   0.7406
   1.750   0.3704   0.00737   0.00227  -0.0406   0.6643   0.7643
   2.000   0.3987   0.00739   0.00234  -0.0407   0.6567   0.7729
   2.250   0.4265   0.00744   0.00241  -0.0407   0.6483   0.7812
   2.500   0.4538   0.00745   0.00243  -0.0405   0.6340   0.7895
   2.750   0.4807   0.00746   0.00243  -0.0402   0.6133   0.7986
   3.000   0.5075   0.00750   0.00248  -0.0399   0.5959   0.8067
   3.250   0.5348   0.00757   0.00256  -0.0397   0.5810   0.8160
   3.500   0.5618   0.00763   0.00266  -0.0395   0.5668   0.8252
   3.750   0.5884   0.00771   0.00277  -0.0392   0.5487   0.8342
   4.000   0.6151   0.00781   0.00288  -0.0390   0.5271   0.8440
   4.250   0.6401   0.00799   0.00301  -0.0384   0.4943   0.8533
   4.500   0.6623   0.00842   0.00319  -0.0374   0.4138   0.8631
   5.000   0.6922   0.01104   0.00446  -0.0341   0.1249   0.8868
   5.250   0.7107   0.01186   0.00499  -0.0327   0.0671   0.8995
   5.500   0.7312   0.01232   0.00542  -0.0314   0.0514   0.9129
   5.750   0.7510   0.01272   0.00586  -0.0299   0.0441   0.9283
   6.000   0.7693   0.01311   0.00628  -0.0281   0.0386   0.9476
