  
       XFOIL         Version 6.99
  
 Calculated polar for: E174  (Dicke 8.92%)                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1802   0.00935   0.00228  -0.0816   0.6972   0.0264
  -1.750   0.2078   0.00880   0.00201  -0.0817   0.6904   0.1037
  -1.500   0.2351   0.00843   0.00190  -0.0818   0.6843   0.1982
  -1.000   0.2890   0.00763   0.00182  -0.0819   0.6721   0.4603
  -0.750   0.3132   0.00696   0.00187  -0.0814   0.6658   0.6862
  -0.500   0.3315   0.00644   0.00190  -0.0787   0.6603   0.8872
  -0.250   0.3732   0.00633   0.00179  -0.0814   0.6543   1.0000
   0.000   0.4010   0.00639   0.00176  -0.0814   0.6484   1.0000
   0.250   0.4287   0.00648   0.00175  -0.0813   0.6430   1.0000
   0.500   0.4566   0.00654   0.00175  -0.0813   0.6370   1.0000
   0.750   0.4843   0.00665   0.00175  -0.0812   0.6318   1.0000
   1.000   0.5122   0.00670   0.00178  -0.0812   0.6259   1.0000
   1.250   0.5400   0.00678   0.00180  -0.0812   0.6203   1.0000
   1.500   0.5678   0.00688   0.00185  -0.0812   0.6149   1.0000
   1.750   0.5956   0.00695   0.00190  -0.0811   0.6089   1.0000
   2.000   0.6233   0.00706   0.00195  -0.0811   0.6034   1.0000
   2.250   0.6511   0.00712   0.00201  -0.0811   0.5966   1.0000
   2.500   0.6786   0.00723   0.00207  -0.0810   0.5903   1.0000
   2.750   0.7063   0.00728   0.00214  -0.0810   0.5826   1.0000
   3.000   0.7337   0.00739   0.00220  -0.0809   0.5756   1.0000
   3.250   0.7613   0.00745   0.00228  -0.0808   0.5676   1.0000
   3.500   0.7887   0.00755   0.00238  -0.0807   0.5601   1.0000
   3.750   0.8161   0.00764   0.00247  -0.0806   0.5520   1.0000
   4.000   0.8435   0.00773   0.00258  -0.0806   0.5431   1.0000
   4.250   0.8706   0.00784   0.00270  -0.0805   0.5343   1.0000
   4.500   0.8977   0.00795   0.00281  -0.0803   0.5243   1.0000
   4.750   0.9244   0.00806   0.00291  -0.0801   0.5098   1.0000
   5.000   0.9508   0.00817   0.00303  -0.0799   0.4884   1.0000
   5.250   0.9765   0.00837   0.00317  -0.0795   0.4621   1.0000
   5.500   1.0021   0.00861   0.00336  -0.0792   0.4367   1.0000
   5.750   1.0267   0.00897   0.00359  -0.0788   0.4008   1.0000
   6.000   1.0495   0.00952   0.00394  -0.0781   0.3476   1.0000
