  
       XFOIL         Version 6.99
  
 Calculated polar for: NLR-1T AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0516   0.01042   0.00383  -0.0303   0.9382   0.0281
  -1.750  -0.0295   0.01015   0.00351  -0.0285   0.9290   0.0304
  -1.500  -0.0092   0.00977   0.00310  -0.0260   0.9173   0.0387
  -1.250  -0.0006   0.00787   0.00268  -0.0223   0.9070   0.4627
  -1.000   0.0087   0.00673   0.00254  -0.0180   0.8988   0.7376
  -0.250   0.1923   0.00712   0.00344  -0.0374   0.8865   0.9949
   0.000   0.2349   0.00700   0.00327  -0.0406   0.8802   0.9991
   0.250   0.2628   0.00690   0.00312  -0.0406   0.8722   1.0000
   0.500   0.2876   0.00680   0.00300  -0.0399   0.8631   1.0000
   0.750   0.3123   0.00671   0.00286  -0.0392   0.8531   1.0000
   1.000   0.3371   0.00662   0.00274  -0.0384   0.8408   1.0000
   1.250   0.3623   0.00654   0.00263  -0.0378   0.8242   1.0000
   1.500   0.3871   0.00647   0.00251  -0.0370   0.7971   1.0000
   1.750   0.4088   0.00681   0.00221  -0.0353   0.6452   1.0000
   2.000   0.4322   0.00762   0.00236  -0.0348   0.4989   1.0000
   2.250   0.4560   0.00826   0.00250  -0.0343   0.3883   1.0000
   2.500   0.4800   0.00879   0.00264  -0.0339   0.3033   1.0000
   2.750   0.5043   0.00921   0.00279  -0.0335   0.2489   1.0000
   3.000   0.5289   0.00952   0.00294  -0.0331   0.2208   1.0000
   3.250   0.5536   0.00976   0.00308  -0.0326   0.2045   1.0000
   3.500   0.5784   0.00998   0.00324  -0.0321   0.1935   1.0000
   3.750   0.6033   0.01015   0.00339  -0.0316   0.1853   1.0000
   4.000   0.6277   0.01038   0.00357  -0.0311   0.1779   1.0000
   4.250   0.6524   0.01053   0.00373  -0.0305   0.1717   1.0000
   4.500   0.6764   0.01079   0.00395  -0.0299   0.1656   1.0000
   4.750   0.7012   0.01091   0.00412  -0.0293   0.1606   1.0000
   5.000   0.7253   0.01113   0.00431  -0.0287   0.1542   1.0000
   5.250   0.7496   0.01130   0.00451  -0.0281   0.1485   1.0000
   5.500   0.7738   0.01148   0.00471  -0.0275   0.1421   1.0000
   5.750   0.7978   0.01167   0.00492  -0.0268   0.1354   1.0000
   6.000   0.8217   0.01187   0.00510  -0.0262   0.1261   1.0000
