  
       XFOIL         Version 6.99
  
 Calculated polar for: NASA/LANGLEY RC-12(B)3 AIRFOIL                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0724   0.00991   0.00315  -0.0155   0.8142   0.1452
  -1.750  -0.0471   0.00964   0.00300  -0.0150   0.8076   0.1785
  -1.500  -0.0236   0.00923   0.00283  -0.0142   0.8022   0.2479
  -1.250  -0.0083   0.00825   0.00265  -0.0120   0.7949   0.4597
  -1.000   0.0497   0.00731   0.00334  -0.0177   0.7906   0.9052
  -0.750   0.0732   0.00772   0.00369  -0.0161   0.7842   0.9303
  -0.500   0.1149   0.00822   0.00413  -0.0184   0.7776   0.9437
  -0.250   0.1614   0.00870   0.00452  -0.0218   0.7718   0.9539
   0.000   0.2014   0.00901   0.00480  -0.0241   0.7641   0.9632
   0.250   0.2516   0.00921   0.00491  -0.0287   0.7569   0.9688
   0.500   0.2942   0.00934   0.00500  -0.0317   0.7479   0.9759
   0.750   0.3435   0.00941   0.00502  -0.0362   0.7395   0.9830
   1.000   0.4039   0.00931   0.00486  -0.0431   0.7304   0.9914
   1.250   0.4513   0.00914   0.00467  -0.0475   0.7201   0.9966
   1.500   0.4868   0.00902   0.00450  -0.0493   0.7099   0.9985
   1.750   0.5202   0.00893   0.00436  -0.0506   0.6982   1.0000
   2.000   0.5462   0.00890   0.00428  -0.0504   0.6845   1.0000
   2.250   0.5722   0.00888   0.00421  -0.0502   0.6702   1.0000
   2.500   0.5984   0.00887   0.00417  -0.0500   0.6565   1.0000
   2.750   0.6244   0.00888   0.00414  -0.0498   0.6414   1.0000
   3.000   0.6505   0.00891   0.00412  -0.0496   0.6249   1.0000
   3.250   0.6764   0.00895   0.00412  -0.0494   0.6057   1.0000
   3.500   0.7021   0.00905   0.00412  -0.0491   0.5823   1.0000
   3.750   0.7277   0.00916   0.00415  -0.0489   0.5573   1.0000
   4.000   0.7531   0.00930   0.00421  -0.0486   0.5316   1.0000
   4.250   0.7782   0.00948   0.00429  -0.0483   0.5045   1.0000
   4.500   0.8030   0.00969   0.00439  -0.0479   0.4764   1.0000
   4.750   0.8275   0.00994   0.00452  -0.0476   0.4468   1.0000
   5.000   0.8516   0.01021   0.00468  -0.0471   0.4171   1.0000
   5.250   0.8754   0.01051   0.00485  -0.0466   0.3881   1.0000
   5.500   0.8988   0.01082   0.00505  -0.0461   0.3586   1.0000
   5.750   0.9217   0.01116   0.00527  -0.0455   0.3299   1.0000
   6.000   0.9443   0.01151   0.00551  -0.0448   0.3029   1.0000
