  
       XFOIL         Version 6.99
  
 Calculated polar for: WB-135/35  13.5%  smoothed                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1891   0.00886   0.00243  -0.0882   0.7139   0.3309
  -1.750   0.2155   0.00879   0.00239  -0.0879   0.7076   0.3436
  -1.500   0.2423   0.00875   0.00235  -0.0876   0.7015   0.3564
  -1.250   0.2689   0.00871   0.00231  -0.0872   0.6951   0.3697
  -1.000   0.2954   0.00866   0.00228  -0.0869   0.6887   0.3831
  -0.750   0.3224   0.00864   0.00226  -0.0867   0.6836   0.3968
  -0.500   0.3490   0.00859   0.00226  -0.0863   0.6778   0.4110
  -0.250   0.3758   0.00857   0.00225  -0.0861   0.6724   0.4265
   0.000   0.4022   0.00854   0.00227  -0.0857   0.6664   0.4445
   0.250   0.4286   0.00851   0.00228  -0.0853   0.6603   0.4631
   0.500   0.4550   0.00849   0.00230  -0.0850   0.6547   0.4826
   0.750   0.4812   0.00845   0.00233  -0.0846   0.6483   0.5038
   1.000   0.5073   0.00844   0.00235  -0.0842   0.6425   0.5265
   1.250   0.5330   0.00838   0.00239  -0.0837   0.6353   0.5505
   1.500   0.5584   0.00836   0.00241  -0.0831   0.6284   0.5770
   2.000   0.6071   0.00818   0.00248  -0.0815   0.6120   0.6474
   2.250   0.6275   0.00791   0.00253  -0.0799   0.6031   0.7346
   2.750   0.7710   0.00773   0.00278  -0.0991   0.5719   1.0000
   3.000   0.7939   0.00784   0.00284  -0.0980   0.5554   1.0000
   3.250   0.8158   0.00799   0.00292  -0.0968   0.5339   1.0000
   3.500   0.8359   0.00821   0.00302  -0.0952   0.5042   1.0000
   3.750   0.8523   0.00860   0.00318  -0.0930   0.4603   1.0000
   4.000   0.8677   0.00909   0.00344  -0.0906   0.4176   1.0000
   4.250   0.8848   0.00953   0.00371  -0.0885   0.3890   1.0000
   4.500   0.9040   0.00988   0.00396  -0.0869   0.3708   1.0000
   4.750   0.9237   0.01020   0.00421  -0.0854   0.3571   1.0000
   5.000   0.9433   0.01052   0.00446  -0.0839   0.3434   1.0000
   5.250   0.9630   0.01084   0.00472  -0.0823   0.3330   1.0000
   5.500   0.9840   0.01108   0.00494  -0.0811   0.3234   1.0000
   5.750   1.0046   0.01134   0.00518  -0.0797   0.3145   1.0000
   6.000   1.0239   0.01165   0.00545  -0.0782   0.3044   1.0000
