  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-141 BL761.11 AIRFOIL                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0507   0.01009   0.00383  -0.0656   0.9347   0.1256
  -1.750   0.0748   0.00982   0.00369  -0.0648   0.9292   0.1531
  -1.500   0.0993   0.00896   0.00346  -0.0644   0.9248   0.3204
  -1.250   0.1209   0.00771   0.00328  -0.0635   0.9215   0.6222
  -1.000   0.1455   0.00728   0.00322  -0.0625   0.9171   0.7243
  -0.750   0.1692   0.00699   0.00314  -0.0611   0.9102   0.7868
  -0.500   0.1976   0.00669   0.00300  -0.0605   0.9056   0.8390
  -0.250   0.2206   0.00658   0.00300  -0.0588   0.8973   0.8825
   0.000   0.2487   0.00645   0.00292  -0.0579   0.8909   0.9191
   0.250   0.2741   0.00642   0.00290  -0.0566   0.8797   0.9441
   0.500   0.3053   0.00640   0.00285  -0.0567   0.8693   0.9583
   0.750   0.3429   0.00640   0.00280  -0.0583   0.8581   0.9672
   1.000   0.3816   0.00642   0.00277  -0.0603   0.8438   0.9750
   1.250   0.4295   0.00651   0.00280  -0.0643   0.8309   0.9826
   1.500   0.4712   0.00655   0.00279  -0.0671   0.8120   0.9875
   1.750   0.5093   0.00658   0.00277  -0.0692   0.7922   0.9917
   2.000   0.5460   0.00665   0.00274  -0.0710   0.7661   0.9955
   2.250   0.5829   0.00674   0.00272  -0.0729   0.7332   0.9988
   2.500   0.6101   0.00690   0.00271  -0.0728   0.6928   1.0000
   2.750   0.6293   0.00718   0.00273  -0.0709   0.6336   1.0000
   3.000   0.6444   0.00769   0.00283  -0.0684   0.5465   1.0000
   3.250   0.6548   0.00849   0.00306  -0.0651   0.4257   1.0000
   3.750   0.6818   0.00983   0.00357  -0.0598   0.2596   1.0000
   4.000   0.6993   0.01024   0.00379  -0.0578   0.2210   1.0000
   4.250   0.7175   0.01060   0.00400  -0.0560   0.1902   1.0000
   4.500   0.7360   0.01096   0.00421  -0.0542   0.1606   1.0000
   4.750   0.7545   0.01135   0.00444  -0.0524   0.1313   1.0000
   5.250   0.7925   0.01210   0.00497  -0.0490   0.0987   1.0000
   5.500   0.8129   0.01242   0.00525  -0.0475   0.0899   1.0000
   5.750   0.8336   0.01274   0.00556  -0.0461   0.0819   1.0000
   6.000   0.8541   0.01313   0.00590  -0.0447   0.0738   1.0000
