  
       XFOIL         Version 6.99
  
 Calculated polar for: RG 15A 2.5/13.0 AIRFOIL                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1563   0.00682   0.00224  -0.0832   0.8083   0.6439
  -1.750   0.1835   0.00685   0.00222  -0.0828   0.7957   0.6627
  -1.500   0.2106   0.00689   0.00221  -0.0825   0.7829   0.6800
  -1.250   0.2375   0.00694   0.00222  -0.0820   0.7701   0.6955
  -1.000   0.2643   0.00700   0.00223  -0.0816   0.7569   0.7091
  -0.500   0.3173   0.00711   0.00226  -0.0806   0.7299   0.7306
  -0.250   0.3441   0.00719   0.00226  -0.0802   0.7161   0.7400
   0.000   0.3703   0.00724   0.00229  -0.0796   0.7021   0.7483
   0.250   0.3967   0.00731   0.00231  -0.0792   0.6880   0.7574
   0.500   0.4228   0.00739   0.00235  -0.0786   0.6737   0.7664
   0.750   0.4489   0.00746   0.00239  -0.0781   0.6595   0.7745
   1.000   0.4750   0.00755   0.00243  -0.0776   0.6449   0.7828
   1.250   0.5007   0.00763   0.00248  -0.0770   0.6302   0.7903
   1.500   0.5266   0.00774   0.00253  -0.0765   0.6151   0.7989
   1.750   0.5519   0.00782   0.00260  -0.0758   0.6000   0.8062
   2.000   0.5777   0.00793   0.00266  -0.0753   0.5847   0.8146
   2.250   0.6026   0.00803   0.00273  -0.0746   0.5691   0.8221
   2.500   0.6279   0.00815   0.00281  -0.0740   0.5532   0.8306
   2.750   0.6524   0.00826   0.00289  -0.0732   0.5376   0.8382
   3.000   0.6773   0.00839   0.00298  -0.0726   0.5217   0.8467
   3.250   0.7017   0.00851   0.00309  -0.0718   0.5058   0.8548
   3.500   0.7263   0.00863   0.00319  -0.0711   0.4897   0.8628
   3.750   0.7505   0.00877   0.00330  -0.0703   0.4737   0.8716
   4.000   0.7741   0.00890   0.00342  -0.0694   0.4579   0.8807
   4.250   0.7976   0.00905   0.00355  -0.0685   0.4419   0.8912
   4.750   0.8412   0.00932   0.00382  -0.0659   0.4106   0.9190
   5.000   0.8613   0.00946   0.00395  -0.0643   0.3935   0.9402
   5.250   0.8898   0.00968   0.00411  -0.0645   0.3743   0.9682
   5.500   0.9238   0.00992   0.00431  -0.0662   0.3556   1.0000
   5.750   0.9492   0.01018   0.00451  -0.0660   0.3400   1.0000
   6.000   0.9739   0.01046   0.00472  -0.0656   0.3247   1.0000
