  
       XFOIL         Version 6.99
  
 Calculated polar for: LOCKHEED C-5A BL0 AIRFOIL                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1389   0.00871   0.00426  -0.0335   0.9420   0.6925
  -1.750  -0.0998   0.00857   0.00412  -0.0360   0.9411   0.7013
  -1.250  -0.0443   0.00842   0.00400  -0.0359   0.9319   0.7185
  -0.750   0.0273   0.00812   0.00374  -0.0391   0.9283   0.7347
  -0.250   0.0870   0.00787   0.00353  -0.0397   0.9183   0.7490
   0.000   0.1233   0.00763   0.00329  -0.0413   0.9143   0.7561
   0.250   0.1511   0.00748   0.00318  -0.0411   0.9063   0.7624
   0.500   0.1852   0.00727   0.00298  -0.0421   0.8993   0.7699
   0.750   0.2129   0.00712   0.00285  -0.0418   0.8869   0.7761
   1.000   0.2425   0.00699   0.00272  -0.0419   0.8721   0.7826
   1.250   0.2721   0.00690   0.00260  -0.0420   0.8540   0.7887
   1.500   0.3001   0.00686   0.00256  -0.0418   0.8341   0.7938
   1.750   0.3290   0.00688   0.00252  -0.0419   0.8127   0.7997
   2.000   0.3561   0.00692   0.00252  -0.0416   0.7884   0.8051
   2.250   0.3813   0.00704   0.00253  -0.0408   0.7511   0.8105
   2.500   0.4048   0.00724   0.00256  -0.0397   0.7066   0.8168
   2.750   0.4255   0.00751   0.00265  -0.0381   0.6514   0.8222
   3.000   0.4454   0.00785   0.00278  -0.0363   0.5963   0.8283
   3.250   0.4653   0.00823   0.00292  -0.0347   0.5370   0.8347
   3.500   0.4834   0.00870   0.00313  -0.0328   0.4585   0.8406
   3.750   0.4995   0.00943   0.00339  -0.0307   0.3552   0.8479
   4.000   0.5169   0.01014   0.00371  -0.0289   0.2617   0.8538
   4.250   0.5366   0.01076   0.00401  -0.0275   0.1881   0.8609
   4.500   0.5582   0.01120   0.00429  -0.0265   0.1463   0.8672
   4.750   0.5801   0.01163   0.00459  -0.0254   0.1163   0.8742
   5.000   0.6018   0.01207   0.00487  -0.0244   0.0839   0.8812
   5.250   0.6243   0.01240   0.00519  -0.0233   0.0733   0.8883
   5.500   0.6467   0.01274   0.00554  -0.0223   0.0680   0.8957
   5.750   0.6693   0.01300   0.00585  -0.0213   0.0649   0.9033
   6.000   0.6910   0.01332   0.00618  -0.0201   0.0618   0.9112
