  
       XFOIL         Version 6.99
  
 Calculated polar for: CLARK K AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1738   0.01169   0.00485  -0.0861   0.8034   0.0673
  -1.750   0.2006   0.01133   0.00449  -0.0858   0.7944   0.0673
  -1.500   0.2276   0.01104   0.00418  -0.0855   0.7858   0.0674
  -1.250   0.2545   0.01079   0.00390  -0.0852   0.7767   0.0676
  -1.000   0.2814   0.01057   0.00368  -0.0849   0.7673   0.0678
  -0.750   0.3084   0.01040   0.00346  -0.0846   0.7583   0.0680
  -0.500   0.3352   0.01020   0.00327  -0.0843   0.7481   0.0682
  -0.250   0.3616   0.00994   0.00299  -0.0839   0.7370   0.0686
   0.000   0.3879   0.00975   0.00276  -0.0835   0.7246   0.0692
   0.250   0.4143   0.00959   0.00256  -0.0831   0.7124   0.0704
   0.500   0.4411   0.00945   0.00243  -0.0828   0.7010   0.0719
   0.750   0.4682   0.00938   0.00233  -0.0825   0.6902   0.0732
   1.000   0.4952   0.00934   0.00226  -0.0823   0.6794   0.0744
   1.250   0.5222   0.00932   0.00220  -0.0820   0.6680   0.0758
   1.500   0.5493   0.00931   0.00217  -0.0817   0.6559   0.0773
   2.000   0.6030   0.00935   0.00215  -0.0811   0.6313   0.0827
   2.500   0.6546   0.00900   0.00225  -0.0805   0.6047   0.2661
   2.750   0.6743   0.00798   0.00240  -0.0793   0.5911   0.6802
   3.000   0.7271   0.00749   0.00262  -0.0842   0.5748   1.0000
   3.250   0.7513   0.00764   0.00269  -0.0834   0.5603   1.0000
   3.500   0.7752   0.00780   0.00278  -0.0825   0.5450   1.0000
   3.750   0.7992   0.00797   0.00288  -0.0817   0.5294   1.0000
   4.000   0.8234   0.00815   0.00300  -0.0809   0.5142   1.0000
   4.250   0.8475   0.00834   0.00313  -0.0802   0.4985   1.0000
   4.500   0.8714   0.00855   0.00327  -0.0794   0.4815   1.0000
   4.750   0.8952   0.00878   0.00343  -0.0786   0.4635   1.0000
   5.000   0.9193   0.00900   0.00360  -0.0778   0.4449   1.0000
   5.250   0.9427   0.00926   0.00379  -0.0770   0.4236   1.0000
   5.500   0.9652   0.00959   0.00400  -0.0760   0.3969   1.0000
   5.750   0.9872   0.00997   0.00424  -0.0750   0.3693   1.0000
   6.000   1.0095   0.01034   0.00451  -0.0741   0.3446   1.0000
