  
       XFOIL         Version 6.99
  
 Calculated polar for: GIII BL430 AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0520   0.01427   0.00816  -0.0226   0.8769   0.0419
  -1.750  -0.0257   0.01348   0.00722  -0.0218   0.8626   0.0422
  -1.500   0.0003   0.01272   0.00631  -0.0210   0.8464   0.0428
  -1.250   0.0260   0.01183   0.00536  -0.0202   0.8294   0.0431
  -1.000   0.0516   0.01119   0.00470  -0.0194   0.8113   0.0439
  -0.750   0.0774   0.01082   0.00430  -0.0187   0.7898   0.0451
  -0.500   0.1032   0.01053   0.00394  -0.0180   0.7651   0.0466
  -0.250   0.1291   0.01023   0.00355  -0.0173   0.7382   0.0477
   0.000   0.1553   0.01002   0.00324  -0.0167   0.7099   0.0488
   0.250   0.1806   0.00968   0.00281  -0.0160   0.6806   0.0503
   0.500   0.2064   0.00952   0.00257  -0.0154   0.6509   0.0527
   1.250   0.2854   0.00928   0.00204  -0.0140   0.5698   0.0614
   1.500   0.3124   0.00928   0.00197  -0.0137   0.5495   0.0662
   1.750   0.3393   0.00922   0.00187  -0.0134   0.5316   0.0743
   2.000   0.3662   0.00915   0.00183  -0.0131   0.5146   0.1065
   2.250   0.3737   0.00687   0.00197  -0.0087   0.5017   0.9314
   2.500   0.4363   0.00705   0.00205  -0.0157   0.4753   0.9949
   2.750   0.4745   0.00719   0.00208  -0.0180   0.4519   1.0000
   3.000   0.4995   0.00734   0.00213  -0.0174   0.4284   1.0000
   3.250   0.5243   0.00752   0.00218  -0.0167   0.3987   1.0000
   3.500   0.5487   0.00778   0.00226  -0.0161   0.3491   1.0000
   3.750   0.5718   0.00825   0.00241  -0.0153   0.2892   1.0000
   4.000   0.5954   0.00867   0.00262  -0.0146   0.2478   1.0000
   4.250   0.6194   0.00904   0.00283  -0.0140   0.2184   1.0000
   4.500   0.6438   0.00937   0.00304  -0.0133   0.1945   1.0000
   4.750   0.6684   0.00969   0.00325  -0.0128   0.1725   1.0000
   5.000   0.6931   0.01002   0.00347  -0.0122   0.1514   1.0000
   5.250   0.7178   0.01039   0.00372  -0.0117   0.1338   1.0000
   5.500   0.7426   0.01074   0.00399  -0.0112   0.1203   1.0000
   5.750   0.7677   0.01107   0.00427  -0.0107   0.1098   1.0000
   6.000   0.7929   0.01140   0.00458  -0.0102   0.1011   1.0000
