  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 94  16.03%                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0273   0.00764   0.00300  -0.0559   0.8592   0.5984
  -1.750   0.0567   0.00755   0.00291  -0.0559   0.8478   0.6072
  -1.500   0.0876   0.00751   0.00281  -0.0563   0.8362   0.6169
  -1.250   0.1158   0.00746   0.00275  -0.0561   0.8224   0.6252
  -1.000   0.1434   0.00746   0.00270  -0.0558   0.8075   0.6340
  -0.750   0.1708   0.00744   0.00267  -0.0555   0.7922   0.6416
  -0.500   0.1980   0.00747   0.00264  -0.0551   0.7757   0.6499
  -0.250   0.2248   0.00749   0.00262  -0.0547   0.7584   0.6574
   0.000   0.2510   0.00754   0.00262  -0.0541   0.7400   0.6651
   0.250   0.2769   0.00762   0.00261  -0.0535   0.7203   0.6729
   0.750   0.3269   0.00780   0.00266  -0.0519   0.6786   0.6879
   1.000   0.3504   0.00790   0.00269  -0.0508   0.6524   0.6949
   1.250   0.3731   0.00805   0.00274  -0.0496   0.6232   0.7024
   1.500   0.3955   0.00823   0.00278  -0.0484   0.5941   0.7099
   1.750   0.4186   0.00837   0.00286  -0.0472   0.5677   0.7169
   2.250   0.4640   0.00872   0.00303  -0.0450   0.5147   0.7317
   2.500   0.4861   0.00893   0.00315  -0.0437   0.4876   0.7393
   2.750   0.5087   0.00914   0.00325  -0.0426   0.4593   0.7466
   3.000   0.5306   0.00935   0.00339  -0.0414   0.4333   0.7537
   3.250   0.5528   0.00960   0.00352  -0.0403   0.4055   0.7614
   3.500   0.5747   0.00983   0.00367  -0.0391   0.3797   0.7683
   3.750   0.5966   0.01009   0.00384  -0.0379   0.3539   0.7758
   4.000   0.6188   0.01035   0.00400  -0.0369   0.3310   0.7834
   4.250   0.6407   0.01059   0.00419  -0.0357   0.3089   0.7904
   4.500   0.6627   0.01086   0.00437  -0.0346   0.2877   0.7984
   4.750   0.6837   0.01113   0.00458  -0.0333   0.2673   0.8055
   5.000   0.7050   0.01141   0.00478  -0.0321   0.2491   0.8134
   5.250   0.7260   0.01166   0.00499  -0.0308   0.2320   0.8212
   5.500   0.7460   0.01192   0.00521  -0.0293   0.2157   0.8292
   5.750   0.7660   0.01220   0.00543  -0.0278   0.1995   0.8376
   6.000   0.7847   0.01249   0.00568  -0.0261   0.1838   0.8460
