  
       XFOIL         Version 6.99
  
 Calculated polar for: GIII BL86 AIRFOIL                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1838   0.00628   0.00217   0.0002   0.8382   0.7741
  -1.750  -0.1584   0.00625   0.00217   0.0009   0.8325   0.8073
  -1.500  -0.1324   0.00623   0.00217   0.0016   0.8260   0.8303
  -1.250  -0.1062   0.00625   0.00216   0.0022   0.8205   0.8487
  -1.000  -0.0797   0.00625   0.00217   0.0027   0.8138   0.8643
  -0.750  -0.0533   0.00628   0.00216   0.0033   0.8081   0.8779
  -0.500  -0.0268   0.00628   0.00217   0.0038   0.8001   0.8906
  -0.250  -0.0009   0.00630   0.00216   0.0045   0.7914   0.9030
   0.000   0.0247   0.00633   0.00215   0.0054   0.7817   0.9156
   0.250   0.0503   0.00636   0.00219   0.0063   0.7713   0.9281
   0.500   0.0763   0.00646   0.00227   0.0072   0.7611   0.9416
   0.750   0.1061   0.00654   0.00233   0.0072   0.7506   0.9501
   1.000   0.1354   0.00656   0.00230   0.0070   0.7403   0.9553
   1.250   0.1682   0.00659   0.00230   0.0060   0.7293   0.9587
   1.500   0.1991   0.00662   0.00231   0.0053   0.7177   0.9636
   1.750   0.2314   0.00665   0.00232   0.0044   0.7057   0.9674
   2.000   0.2668   0.00669   0.00233   0.0027   0.6923   0.9698
   2.250   0.3015   0.00674   0.00235   0.0012   0.6779   0.9729
   2.500   0.3333   0.00680   0.00237   0.0003   0.6622   0.9772
   2.750   0.3698   0.00686   0.00241  -0.0017   0.6443   0.9791
   3.000   0.4050   0.00694   0.00246  -0.0034   0.6239   0.9817
   3.250   0.4378   0.00704   0.00252  -0.0046   0.6017   0.9856
   3.500   0.4729   0.00715   0.00258  -0.0063   0.5750   0.9880
   3.750   0.5079   0.00733   0.00266  -0.0081   0.5400   0.9905
   4.000   0.5406   0.00770   0.00277  -0.0095   0.4653   0.9936
   4.250   0.5726   0.00834   0.00297  -0.0110   0.3605   0.9959
   4.500   0.6057   0.00893   0.00325  -0.0129   0.2911   0.9981
   5.000   0.6607   0.00967   0.00372  -0.0137   0.2165   1.0000
   5.250   0.6825   0.01000   0.00394  -0.0129   0.1860   1.0000
   5.500   0.7037   0.01038   0.00420  -0.0120   0.1539   1.0000
   5.750   0.7229   0.01097   0.00456  -0.0108   0.1031   1.0000
   6.000   0.7391   0.01192   0.00517  -0.0092   0.0475   1.0000
