  
       XFOIL         Version 6.99
  
 Calculated polar for: AH 93-W-480B                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2461   0.04701   0.03831  -0.0898   0.6790   0.5392
  -1.750   0.2817   0.04708   0.03844  -0.0933   0.6724   0.5542
  -1.500   0.3163   0.04717   0.03859  -0.0966   0.6649   0.5726
  -1.250   0.3510   0.04726   0.03866  -0.0998   0.6575   0.5871
  -1.000   0.3864   0.04735   0.03884  -0.1033   0.6509   0.6046
  -0.750   0.4209   0.04747   0.03902  -0.1065   0.6435   0.6236
  -0.500   0.4550   0.04758   0.03912  -0.1096   0.6360   0.6416
  -0.250   0.4899   0.04769   0.03934  -0.1129   0.6299   0.6623
   0.250   0.5585   0.04794   0.03970  -0.1193   0.6176   0.7036
   0.500   0.5924   0.04805   0.03991  -0.1223   0.6121   0.7322
   0.750   0.6268   0.04821   0.04017  -0.1255   0.6060   0.7549
   1.000   0.6611   0.04836   0.04042  -0.1287   0.6009   0.7793
   1.250   0.6953   0.04863   0.04080  -0.1318   0.5953   0.8172
   1.500   0.7378   0.04927   0.04159  -0.1373   0.5896   0.8543
   1.750   0.8091   0.05134   0.04381  -0.1511   0.5830   0.8804
   2.000   0.8939   0.05392   0.04646  -0.1688   0.5772   0.9011
   2.250   0.9727   0.05620   0.04873  -0.1848   0.5697   0.9167
   2.500   1.0400   0.05791   0.05051  -0.1973   0.5650   0.9269
