  
       XFOIL         Version 6.99
  
 Calculated polar for: MARSKE PIONEER IID TIP AIRFOIL (NACA 431012A*.83
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1060   0.01181   0.00356   0.0169   0.3667   0.0393
  -1.750  -0.0816   0.01181   0.00339   0.0177   0.3311   0.0428
  -1.500  -0.0579   0.01157   0.00306   0.0188   0.3120   0.0470
  -1.250  -0.0327   0.01149   0.00290   0.0195   0.2983   0.0516
  -1.000  -0.0079   0.01134   0.00270   0.0204   0.2874   0.0584
  -0.750   0.0172   0.01122   0.00256   0.0212   0.2778   0.0711
  -0.500   0.0207   0.00925   0.00225   0.0254   0.2723   0.5501
  -0.250   0.0251   0.00823   0.00244   0.0313   0.2667   0.8733
   0.250   0.0851   0.00880   0.00297   0.0323   0.2512   0.9371
   0.500   0.1259   0.00930   0.00332   0.0303   0.2425   0.9495
   0.750   0.1634   0.00958   0.00354   0.0289   0.2362   0.9575
   1.000   0.2247   0.01008   0.00388   0.0224   0.2283   0.9601
   1.250   0.2699   0.01035   0.00408   0.0191   0.2231   0.9639
   1.500   0.2999   0.01047   0.00414   0.0189   0.2191   0.9683
   1.750   0.3353   0.01060   0.00419   0.0174   0.2149   0.9696
   2.000   0.3674   0.01078   0.00429   0.0165   0.2112   0.9711
   2.250   0.3987   0.01084   0.00434   0.0158   0.2086   0.9728
   2.500   0.4278   0.01093   0.00440   0.0156   0.2057   0.9752
   2.750   0.4555   0.01104   0.00447   0.0156   0.2033   0.9779
   3.000   0.4889   0.01117   0.00455   0.0144   0.2003   0.9791
   3.250   0.5207   0.01143   0.00474   0.0135   0.1972   0.9806
   3.500   0.5523   0.01150   0.00482   0.0127   0.1953   0.9824
   3.750   0.5823   0.01158   0.00490   0.0123   0.1928   0.9846
   4.000   0.6117   0.01171   0.00503   0.0119   0.1908   0.9868
   4.250   0.6447   0.01183   0.00513   0.0107   0.1889   0.9880
   4.500   0.6768   0.01198   0.00526   0.0097   0.1865   0.9895
   4.750   0.7078   0.01228   0.00550   0.0089   0.1839   0.9913
   5.000   0.7390   0.01242   0.00567   0.0081   0.1817   0.9934
   5.250   0.7708   0.01254   0.00583   0.0072   0.1800   0.9952
   5.500   0.8034   0.01267   0.00598   0.0060   0.1782   0.9967
   5.750   0.8355   0.01282   0.00615   0.0050   0.1764   0.9983
   6.000   0.8677   0.01297   0.00632   0.0039   0.1745   0.9998
