  
       XFOIL         Version 6.99
  
 Calculated polar for: ONERA NACA CAMBRE AIRFOIL                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0901   0.00956   0.00291  -0.0157   0.8805   0.0503
  -1.750  -0.0646   0.00930   0.00261  -0.0149   0.8610   0.0598
  -1.500  -0.0479   0.00771   0.00212  -0.0133   0.8396   0.3686
  -1.250  -0.0291   0.00685   0.00197  -0.0116   0.8164   0.5758
  -1.000  -0.0068   0.00651   0.00191  -0.0102   0.7935   0.6738
  -0.750   0.0163   0.00630   0.00190  -0.0088   0.7701   0.7481
  -0.500   0.0409   0.00625   0.00190  -0.0077   0.7469   0.7940
  -0.250   0.0658   0.00622   0.00191  -0.0067   0.7237   0.8309
   0.000   0.0902   0.00627   0.00196  -0.0054   0.7015   0.8682
   0.250   0.1156   0.00636   0.00202  -0.0044   0.6793   0.8934
   0.500   0.1416   0.00649   0.00207  -0.0037   0.6574   0.9113
   0.750   0.1676   0.00663   0.00213  -0.0029   0.6324   0.9287
   1.000   0.1942   0.00682   0.00220  -0.0022   0.6036   0.9436
   1.250   0.2242   0.00702   0.00227  -0.0024   0.5765   0.9536
   1.500   0.2549   0.00720   0.00234  -0.0029   0.5522   0.9622
   1.750   0.2893   0.00739   0.00242  -0.0042   0.5283   0.9684
   2.000   0.3239   0.00759   0.00250  -0.0055   0.5046   0.9745
   2.250   0.3636   0.00780   0.00259  -0.0081   0.4789   0.9776
   2.500   0.4004   0.00801   0.00267  -0.0101   0.4525   0.9820
   2.750   0.4363   0.00821   0.00275  -0.0119   0.4245   0.9857
   3.000   0.4739   0.00841   0.00281  -0.0142   0.3948   0.9884
   3.250   0.5102   0.00863   0.00290  -0.0162   0.3680   0.9918
   3.500   0.5462   0.00884   0.00301  -0.0181   0.3451   0.9949
   3.750   0.5842   0.00906   0.00312  -0.0205   0.3212   0.9975
   4.000   0.6207   0.00926   0.00323  -0.0226   0.2983   1.0000
   4.250   0.6438   0.00944   0.00333  -0.0218   0.2818   1.0000
   4.500   0.6667   0.00963   0.00346  -0.0210   0.2669   1.0000
   4.750   0.6896   0.00982   0.00359  -0.0202   0.2527   1.0000
   5.000   0.7123   0.01002   0.00375  -0.0193   0.2389   1.0000
   5.250   0.7349   0.01024   0.00391  -0.0184   0.2260   1.0000
   5.500   0.7573   0.01047   0.00409  -0.0175   0.2142   1.0000
   6.000   0.8020   0.01095   0.00451  -0.0155   0.1921   1.0000
